Item,Durchgang,Network,Entropy,Correlation
ages,rest2_s200,DAN,std_raw,"{'VIS': [[-0.14424115350563255], [0.00868874413764878], [0.14770865034002925]], 'SMN': [[-0.10789727545255394], [0.05019077433579164], [0.8532431637084579]], 'DAN': [[-0.142102552996493], [0.009744807968599131], [0.16566173546618523]], 'VAN': [[-0.13811452409613834], [0.012021856117323202], [0.20437155399449444]], 'LIM': [[-0.15237521662631806], [0.005541512261011692], [0.09420570843719876]], 'CON': [[-0.18567095329923816], [0.0006999421908775023], [0.011899017244917539]], 'DMN': [[-0.17138633197241754], [0.0017797132207489049], [0.030255124752731382]], 'Temp': [[-0.07871958549786053], [0.15363724364531955], [1.0]]}"
ages,rest2_s200,VAN,std_raw,"{'VIS': [[-0.14424115350563255], [0.00868874413764878], [0.14770865034002925]], 'SMN': [[-0.10789727545255394], [0.05019077433579164], [0.8532431637084579]], 'DAN': [[-0.142102552996493], [0.009744807968599131], [0.16566173546618523]], 'VAN': [[-0.13811452409613834], [0.012021856117323202], [0.20437155399449444]], 'LIM': [[-0.15237521662631806], [0.005541512261011692], [0.09420570843719876]], 'CON': [[-0.18567095329923816], [0.0006999421908775023], [0.011899017244917539]], 'DMN': [[-0.17138633197241754], [0.0017797132207489049], [0.030255124752731382]], 'Temp': [[-0.07871958549786053], [0.15363724364531955], [1.0]]}"
ages,rest2_s200,LIM,std_raw,"{'VIS': [[-0.14424115350563255], [0.00868874413764878], [0.14770865034002925]], 'SMN': [[-0.10789727545255394], [0.05019077433579164], [0.8532431637084579]], 'DAN': [[-0.142102552996493], [0.009744807968599131], [0.16566173546618523]], 'VAN': [[-0.13811452409613834], [0.012021856117323202], [0.20437155399449444]], 'LIM': [[-0.15237521662631806], [0.005541512261011692], [0.09420570843719876]], 'CON': [[-0.18567095329923816], [0.0006999421908775023], [0.011899017244917539]], 'DMN': [[-0.17138633197241754], [0.0017797132207489049], [0.030255124752731382]], 'Temp': [[-0.07871958549786053], [0.15363724364531955], [1.0]]}"
ages,rest2_s200,CON,std_raw,"{'VIS': [[-0.14424115350563255], [0.00868874413764878], [0.14770865034002925]], 'SMN': [[-0.10789727545255394], [0.05019077433579164], [0.8532431637084579]], 'DAN': [[-0.142102552996493], [0.009744807968599131], [0.16566173546618523]], 'VAN': [[-0.13811452409613834], [0.012021856117323202], [0.20437155399449444]], 'LIM': [[-0.15237521662631806], [0.005541512261011692], [0.09420570843719876]], 'CON': [[-0.18567095329923816], [0.0006999421908775023], [0.011899017244917539]], 'DMN': [[-0.17138633197241754], [0.0017797132207489049], [0.030255124752731382]], 'Temp': [[-0.07871958549786053], [0.15363724364531955], [1.0]]}"
ages,rest2_s200,DMN,std_raw,"{'VIS': [[-0.14424115350563255], [0.00868874413764878], [0.14770865034002925]], 'SMN': [[-0.10789727545255394], [0.05019077433579164], [0.8532431637084579]], 'DAN': [[-0.142102552996493], [0.009744807968599131], [0.16566173546618523]], 'VAN': [[-0.13811452409613834], [0.012021856117323202], [0.20437155399449444]], 'LIM': [[-0.15237521662631806], [0.005541512261011692], [0.09420570843719876]], 'CON': [[-0.18567095329923816], [0.0006999421908775023], [0.011899017244917539]], 'DMN': [[-0.17138633197241754], [0.0017797132207489049], [0.030255124752731382]], 'Temp': [[-0.07871958549786053], [0.15363724364531955], [1.0]]}"
ages,rest2_s200,Temp,std_raw,"{'VIS': [[-0.14424115350563255], [0.00868874413764878], [0.14770865034002925]], 'SMN': [[-0.10789727545255394], [0.05019077433579164], [0.8532431637084579]], 'DAN': [[-0.142102552996493], [0.009744807968599131], [0.16566173546618523]], 'VAN': [[-0.13811452409613834], [0.012021856117323202], [0.20437155399449444]], 'LIM': [[-0.15237521662631806], [0.005541512261011692], [0.09420570843719876]], 'CON': [[-0.18567095329923816], [0.0006999421908775023], [0.011899017244917539]], 'DMN': [[-0.17138633197241754], [0.0017797132207489049], [0.030255124752731382]], 'Temp': [[-0.07871958549786053], [0.15363724364531955], [1.0]]}"
ages,rest2_s200,VIS,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,SMN,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,DAN,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,VAN,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,LIM,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,CON,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,DMN,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,Temp,roc_raw_squared,"{'VIS': [[-0.14907685256283892], [0.006667393434738329], [0.11334568839055159]], 'SMN': [[-0.09331287902464304], [0.09057452192598126], [1.0]], 'DAN': [[-0.10877543116432162], [0.04833992629126606], [0.821778746951523]], 'VAN': [[-0.07718661215221016], [0.16183345886810466], [1.0]], 'LIM': [[-0.08919389224599594], [0.1057996436952988], [1.0]], 'CON': [[-0.1361204909790865], [0.013327408821691571], [0.2265659499687567]], 'DMN': [[-0.11552625062862552], [0.03593133131409193], [0.6108326323395628]], 'Temp': [[-0.01437404980184944], [0.7947556202242012], [1.0]]}"
ages,rest2_s200,VIS,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,SMN,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,DAN,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,VAN,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,LIM,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,CON,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,DMN,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,Temp,se,"{'VIS': [[0.04834688803334338], [0.38133219890321873], [1.0]], 'SMN': [[0.11900816053052576], [0.030666463462464592], [0.5213298788618981]], 'DAN': [[0.10299626974386297], [0.06163760887388584], [1.0]], 'VAN': [[0.13385074637238256], [0.01496388250325475], [0.2543860025553307]], 'LIM': [[0.2229482619885563], [4.384289661785612e-05], [0.000745329242503554]], 'CON': [[0.11663357572666981], [0.034179475601150616], [0.5810510852195605]], 'DMN': [[0.11567447149950144], [0.03569250629474052], [0.6067726070105889]], 'Temp': [[0.12633881511906397], [0.021701313689401713], [0.3689223327198291]]}"
ages,rest2_s200,VIS,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
ages,rest2_s200,SMN,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
ages,rest2_s200,DAN,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
ages,rest2_s200,VAN,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
ages,rest2_s200,LIM,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
ages,rest2_s200,CON,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
ages,rest2_s200,DMN,fe,"{'VIS': [[0.054006695989166985], [0.32803890070636865], [1.0]], 'SMN': [[0.11755943061280756], [0.03277100650542289], [0.5571071105921891]], 'DAN': [[0.10594619140712774], [0.05451524830122528], [0.9267592211208298]], 'VAN': [[0.14838872813126144], [0.006926616401632654], [0.11775247882775512]], 'LIM': [[0.23327318420133125], [1.8627199937368175e-05], [0.00031666239893525896]], 'CON': [[0.11243783321673412], [0.041224849906015555], [0.7008224484022645]], 'DMN': [[0.1217157528913175], [0.027041876226276008], [0.45971189584669214]], 'Temp': [[0.12820592625371424], [0.019818776464335372], [0.33691919989370134]]}"
